date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_rolling_3d,precipitation_rolling_7d,temperature_mean,dry_days,extreme_rain_day,extreme_rain_tomorrow,location_id
2020-08-24,Kandy,7.2931,80.6333,29.0,20.9,0.4,1.400000000000007,2.599999999999993,24.95,13,0,0.0,0
2020-08-25,Kandy,7.2931,80.6333,29.2,19.5,3.0,3.800000000000007,5.5999999999999925,24.35,0,0,0.0,0
2020-08-26,Kandy,7.2931,80.6333,29.6,20.4,0.5,3.900000000000007,5.199999999999992,25.0,1,0,0.0,0
2020-08-27,Kandy,7.2931,80.6333,29.0,21.2,0.9,4.4000000000000075,5.899999999999992,25.1,2,0,0.0,0
2020-08-28,Kandy,7.2931,80.6333,28.9,20.2,0.0,1.400000000000007,5.799999999999993,24.549999999999997,3,0,0.0,0
2020-08-29,Kandy,7.2931,80.6333,29.1,20.9,0.3,1.200000000000007,5.499999999999993,25.0,4,0,0.0,0
2020-08-30,Kandy,7.2931,80.6333,29.1,20.4,1.6,1.900000000000007,6.699999999999993,24.75,0,0,0.0,0
2020-08-31,Kandy,7.2931,80.6333,27.0,21.0,10.6,12.500000000000007,16.89999999999999,24.0,0,0,0.0,0
2020-09-01,Kandy,7.2931,80.6333,26.5,21.4,10.3,22.500000000000007,24.199999999999996,23.95,0,0,0.0,0
2020-09-02,Kandy,7.2931,80.6333,24.6,21.6,8.6,29.500000000000007,32.3,23.1,0,0,0.0,0
2020-09-03,Kandy,7.2931,80.6333,27.0,21.0,0.0,18.900000000000006,31.399999999999995,24.0,1,0,0.0,0
2020-09-04,Kandy,7.2931,80.6333,28.7,21.5,0.4,9.000000000000007,31.799999999999994,25.1,2,0,0.0,0
2020-09-05,Kandy,7.2931,80.6333,29.0,20.9,2.9,3.300000000000007,34.39999999999999,24.95,0,0,0.0,0
2020-09-06,Kandy,7.2931,80.6333,26.9,21.0,32.9,36.2,65.69999999999999,23.95,0,0,0.0,0
2020-09-07,Kandy,7.2931,80.6333,26.1,20.8,0.2,36.00000000000001,55.3,23.450000000000003,1,0,0.0,0
2020-09-08,Kandy,7.2931,80.6333,27.3,21.5,1.8,34.900000000000006,46.79999999999999,24.4,0,0,0.0,0
2020-09-09,Kandy,7.2931,80.6333,24.6,21.9,18.2,20.200000000000006,56.39999999999999,23.25,0,0,0.0,0
2020-09-10,Kandy,7.2931,80.6333,25.0,21.9,4.1,24.10000000000001,60.499999999999986,23.45,0,0,0.0,0
2020-09-11,Kandy,7.2931,80.6333,26.0,21.9,1.1,23.400000000000006,61.19999999999999,23.95,0,0,0.0,0
2020-09-12,Kandy,7.2931,80.6333,25.9,22.0,4.6,9.800000000000006,62.89999999999999,23.95,0,0,0.0,0
2020-09-13,Kandy,7.2931,80.6333,26.1,21.6,5.7,11.400000000000006,35.69999999999999,23.85,0,0,0.0,0
2020-09-14,Kandy,7.2931,80.6333,27.1,21.5,2.9,13.200000000000006,38.39999999999999,24.3,0,0,0.0,0
2020-09-15,Kandy,7.2931,80.6333,26.1,21.9,3.4,12.000000000000007,39.99999999999999,24.0,0,0,0.0,0
2020-09-16,Kandy,7.2931,80.6333,25.5,21.5,3.6,9.900000000000007,25.39999999999999,23.5,0,0,0.0,0
2020-09-17,Kandy,7.2931,80.6333,26.9,22.1,3.4,10.400000000000006,24.69999999999999,24.5,0,0,0.0,0
2020-09-18,Kandy,7.2931,80.6333,24.2,22.1,15.1,22.10000000000001,38.69999999999999,23.15,0,0,0.0,0
2020-09-19,Kandy,7.2931,80.6333,25.1,21.9,9.6,28.10000000000001,43.69999999999999,23.5,0,0,0.0,0
2020-09-20,Kandy,7.2931,80.6333,24.8,21.2,14.1,38.80000000000001,52.099999999999994,23.0,0,0,0.0,0
2020-09-21,Kandy,7.2931,80.6333,24.5,21.8,16.3,40.00000000000001,65.49999999999999,23.15,0,0,0.0,0
2020-09-22,Kandy,7.2931,80.6333,25.5,21.4,12.9,43.30000000000001,74.99999999999999,23.45,0,0,0.0,0
2020-09-23,Kandy,7.2931,80.6333,26.7,21.8,3.7,32.900000000000006,75.1,24.25,0,0,0.0,0
2020-09-24,Kandy,7.2931,80.6333,26.5,20.9,7.2,23.80000000000001,78.89999999999999,23.7,0,0,0.0,0
2020-09-25,Kandy,7.2931,80.6333,27.0,20.5,2.0,12.900000000000011,65.8,23.75,0,0,0.0,0
2020-09-26,Kandy,7.2931,80.6333,27.5,20.3,0.6,9.80000000000001,56.8,23.9,1,0,0.0,0
2020-09-27,Kandy,7.2931,80.6333,27.8,20.8,0.6,3.200000000000011,43.3,24.3,2,0,0.0,0
2020-09-28,Kandy,7.2931,80.6333,27.2,20.6,2.3,3.5000000000000107,29.299999999999994,23.9,0,0,0.0,0
2020-09-29,Kandy,7.2931,80.6333,26.5,21.7,2.6,5.500000000000011,18.999999999999993,24.1,0,0,0.0,0
2020-09-30,Kandy,7.2931,80.6333,25.8,21.5,5.7,10.600000000000012,20.999999999999993,23.65,0,0,0.0,0
2020-10-01,Kandy,7.2931,80.6333,26.5,19.5,2.9,11.20000000000001,16.699999999999992,23.0,0,0,0.0,0
2020-10-02,Kandy,7.2931,80.6333,26.8,19.4,2.5,11.10000000000001,17.199999999999992,23.1,0,0,0.0,0
2020-10-03,Kandy,7.2931,80.6333,26.0,21.6,5.9,11.300000000000011,22.499999999999993,23.8,0,0,0.0,0
2020-10-04,Kandy,7.2931,80.6333,26.5,20.3,6.2,14.600000000000012,28.099999999999994,23.4,0,0,0.0,0
2020-10-05,Kandy,7.2931,80.6333,28.1,19.2,0.0,12.100000000000012,25.799999999999994,23.65,1,0,0.0,0
2020-10-06,Kandy,7.2931,80.6333,28.6,18.2,0.4,6.600000000000011,23.599999999999994,23.4,2,0,0.0,0
2020-10-07,Kandy,7.2931,80.6333,27.6,21.1,0.7,1.1000000000000107,18.599999999999994,24.35,3,0,0.0,0
2020-10-08,Kandy,7.2931,80.6333,28.0,21.1,0.7,1.8000000000000105,16.399999999999995,24.55,4,0,0.0,0
2020-10-09,Kandy,7.2931,80.6333,27.1,20.4,1.8,3.200000000000011,15.699999999999994,23.75,0,0,0.0,0
2020-10-10,Kandy,7.2931,80.6333,27.3,21.1,0.8,3.3000000000000105,10.599999999999993,24.200000000000003,1,0,0.0,0
2020-10-11,Kandy,7.2931,80.6333,25.5,21.7,12.1,14.70000000000001,16.499999999999993,23.6,0,0,0.0,0
2020-10-12,Kandy,7.2931,80.6333,25.8,21.8,7.6,20.500000000000007,24.09999999999999,23.8,0,0,0.0,0
2020-10-13,Kandy,7.2931,80.6333,25.9,22.0,14.4,34.10000000000001,38.099999999999994,23.95,0,0,0.0,0
2020-10-14,Kandy,7.2931,80.6333,26.0,22.0,13.5,35.500000000000014,50.89999999999999,24.0,0,0,0.0,0
2020-10-15,Kandy,7.2931,80.6333,25.8,22.1,6.1,34.00000000000001,56.3,23.950000000000003,0,0,0.0,0
2020-10-16,Kandy,7.2931,80.6333,26.3,21.2,6.4,26.00000000000001,60.89999999999999,23.75,0,0,0.0,0
2020-10-17,Kandy,7.2931,80.6333,27.2,19.5,1.0,13.50000000000001,61.099999999999994,23.35,0,0,0.0,0
2020-10-18,Kandy,7.2931,80.6333,27.2,19.8,0.6,8.00000000000001,49.599999999999994,23.5,1,0,0.0,0
2020-10-19,Kandy,7.2931,80.6333,27.0,20.5,0.6,2.200000000000011,42.59999999999999,23.75,2,0,0.0,0
2020-10-20,Kandy,7.2931,80.6333,26.9,20.5,0.2,1.4000000000000106,28.39999999999999,23.7,3,0,0.0,0
2020-10-21,Kandy,7.2931,80.6333,26.4,21.3,6.1,6.90000000000001,20.999999999999993,23.85,0,0,0.0,0
2020-10-22,Kandy,7.2931,80.6333,26.7,21.9,4.9,11.20000000000001,19.79999999999999,24.299999999999997,0,0,0.0,0
2020-10-23,Kandy,7.2931,80.6333,27.4,20.8,2.7,13.70000000000001,16.09999999999999,24.1,0,0,0.0,0
2020-10-24,Kandy,7.2931,80.6333,27.2,20.0,1.2,8.800000000000011,16.29999999999999,23.6,0,0,0.0,0
2020-10-25,Kandy,7.2931,80.6333,27.5,20.1,1.1,5.000000000000011,16.799999999999994,23.8,0,0,0.0,0
2020-10-26,Kandy,7.2931,80.6333,28.7,19.5,2.0,4.3000000000000105,18.199999999999992,24.1,0,0,0.0,0
2020-10-27,Kandy,7.2931,80.6333,27.5,20.5,1.8,4.90000000000001,19.79999999999999,24.0,0,0,0.0,0
2020-10-28,Kandy,7.2931,80.6333,28.6,20.2,2.1,5.900000000000011,15.799999999999992,24.4,0,0,0.0,0
2020-10-29,Kandy,7.2931,80.6333,28.0,20.2,4.4,8.300000000000011,15.299999999999992,24.1,0,0,0.0,0
2020-10-30,Kandy,7.2931,80.6333,28.0,20.5,2.6,9.100000000000012,15.19999999999999,24.25,0,0,0.0,0
2020-10-31,Kandy,7.2931,80.6333,28.4,21.0,1.7,8.700000000000012,15.699999999999992,24.7,0,0,0.0,0
2020-11-01,Kandy,7.2931,80.6333,28.9,22.0,0.7,5.000000000000011,15.299999999999992,25.45,1,0,0.0,0
2020-11-02,Kandy,7.2931,80.6333,28.8,21.8,0.9,3.3000000000000105,14.199999999999992,25.3,2,0,0.0,0
2020-11-03,Kandy,7.2931,80.6333,28.9,21.1,10.8,12.400000000000011,23.199999999999992,25.0,0,0,0.0,0
2020-11-04,Kandy,7.2931,80.6333,27.6,21.8,30.5,42.20000000000001,51.599999999999994,24.700000000000003,0,0,0.0,0
2020-11-05,Kandy,7.2931,80.6333,27.7,21.5,39.6,80.9,86.79999999999998,24.6,0,0,0.0,0
2020-11-06,Kandy,7.2931,80.6333,27.9,21.1,5.1,75.20000000000002,89.3,24.5,0,0,0.0,0
2020-11-07,Kandy,7.2931,80.6333,27.9,21.6,1.4,46.10000000000001,88.99999999999999,24.75,0,0,0.0,0
2020-11-08,Kandy,7.2931,80.6333,28.0,20.6,3.5,10.000000000000007,91.79999999999998,24.3,0,0,0.0,0
2020-11-09,Kandy,7.2931,80.6333,27.7,21.6,13.0,17.900000000000006,103.9,24.65,0,0,0.0,0
2020-11-10,Kandy,7.2931,80.6333,27.0,21.6,4.7,21.20000000000001,97.79999999999998,24.3,0,0,0.0,0
2020-11-11,Kandy,7.2931,80.6333,27.4,21.1,9.0,26.70000000000001,76.29999999999998,24.25,0,0,0.0,0
2020-11-12,Kandy,7.2931,80.6333,28.5,21.0,4.9,18.60000000000001,41.599999999999994,24.75,0,0,0.0,0
2020-11-13,Kandy,7.2931,80.6333,29.0,20.9,2.3,16.20000000000001,38.79999999999999,24.95,0,0,0.0,0
2020-11-14,Kandy,7.2931,80.6333,27.2,21.5,2.0,9.20000000000001,39.39999999999999,24.35,0,0,0.0,0
2020-11-15,Kandy,7.2931,80.6333,28.6,20.8,2.6,6.900000000000009,38.49999999999999,24.700000000000003,0,0,0.0,0
2020-11-16,Kandy,7.2931,80.6333,28.5,22.2,4.3,8.90000000000001,29.79999999999999,25.35,0,0,0.0,0
2020-11-17,Kandy,7.2931,80.6333,25.1,21.9,4.8,11.700000000000008,29.89999999999999,23.5,0,0,0.0,0
2020-11-18,Kandy,7.2931,80.6333,27.6,20.1,10.1,19.20000000000001,30.999999999999993,23.85,0,0,0.0,0
2020-11-19,Kandy,7.2931,80.6333,27.4,20.9,21.9,36.80000000000001,47.99999999999999,24.15,0,0,0.0,0
2020-11-20,Kandy,7.2931,80.6333,27.8,20.7,5.6,37.60000000000001,51.29999999999999,24.25,0,0,0.0,0
2020-11-21,Kandy,7.2931,80.6333,27.5,21.1,1.9,29.40000000000001,51.19999999999999,24.3,0,0,0.0,0
2020-11-22,Kandy,7.2931,80.6333,26.2,20.5,8.1,15.60000000000001,56.699999999999996,23.35,0,0,0.0,0
2020-11-23,Kandy,7.2931,80.6333,25.5,20.0,2.2,12.20000000000001,54.59999999999999,22.75,0,0,0.0,0
2020-11-24,Kandy,7.2931,80.6333,25.3,21.1,8.6,18.900000000000013,58.39999999999999,23.200000000000003,0,0,0.0,0
2020-11-25,Kandy,7.2931,80.6333,25.3,21.5,7.7,18.50000000000001,55.99999999999999,23.4,0,0,0.0,0
2020-11-26,Kandy,7.2931,80.6333,27.2,19.0,0.2,16.50000000000001,34.29999999999999,23.1,1,0,0.0,0
2020-11-27,Kandy,7.2931,80.6333,27.6,18.4,0.0,7.900000000000011,28.69999999999999,23.0,2,0,0.0,0
2020-11-28,Kandy,7.2931,80.6333,28.4,18.9,0.0,0.20000000000001067,26.79999999999999,23.65,3,0,0.0,0
2020-11-29,Kandy,7.2931,80.6333,28.5,19.8,0.6,0.6000000000000106,19.29999999999999,24.15,4,0,0.0,0
2020-11-30,Kandy,7.2931,80.6333,28.6,21.1,0.6,1.2000000000000106,17.699999999999992,24.85,5,0,0.0,0
2020-12-01,Kandy,7.2931,80.6333,26.1,21.1,3.2,4.400000000000011,12.299999999999994,23.6,0,0,0.0,0
2020-12-02,Kandy,7.2931,80.6333,22.9,21.2,37.9,41.70000000000001,42.49999999999999,22.049999999999997,0,0,0.0,0
2020-12-03,Kandy,7.2931,80.6333,25.8,21.2,12.8,53.900000000000006,55.099999999999994,23.5,0,0,0.0,0
2020-12-04,Kandy,7.2931,80.6333,26.6,20.6,4.4,55.100000000000016,59.49999999999999,23.6,0,0,0.0,0
2020-12-05,Kandy,7.2931,80.6333,24.2,20.4,17.0,34.20000000000002,76.5,22.299999999999997,0,0,0.0,0
2020-12-06,Kandy,7.2931,80.6333,27.8,18.4,0.2,21.600000000000016,76.1,23.1,1,0,0.0,0
2020-12-07,Kandy,7.2931,80.6333,28.5,19.0,0.1,17.30000000000002,75.6,23.75,2,0,0.0,0
2020-12-08,Kandy,7.2931,80.6333,27.1,21.0,1.9,2.200000000000018,74.3,24.05,0,0,0.0,0
2020-12-09,Kandy,7.2931,80.6333,27.8,20.4,0.1,2.1000000000000174,36.49999999999999,24.1,1,0,0.0,0
2020-12-10,Kandy,7.2931,80.6333,27.5,21.2,0.0,2.0000000000000178,23.699999999999996,24.35,2,0,0.0,0
2020-12-11,Kandy,7.2931,80.6333,27.5,19.6,0.0,0.10000000000001777,19.299999999999997,23.55,3,0,0.0,0
2020-12-12,Kandy,7.2931,80.6333,28.0,20.1,0.0,0.0,2.2999999999999963,24.05,4,0,0.0,0
2020-12-13,Kandy,7.2931,80.6333,28.4,19.7,0.0,0.0,2.099999999999996,24.049999999999997,5,0,0.0,0
2020-12-14,Kandy,7.2931,80.6333,27.7,19.8,0.0,0.0,1.9999999999999964,23.75,6,0,0.0,0
2020-12-15,Kandy,7.2931,80.6333,27.0,18.5,12.5,12.500000000000018,12.599999999999996,22.75,0,0,0.0,0
2020-12-16,Kandy,7.2931,80.6333,28.2,18.6,0.2,12.700000000000017,12.699999999999996,23.4,1,0,0.0,0
2020-12-17,Kandy,7.2931,80.6333,28.5,18.8,0.2,12.900000000000018,12.899999999999997,23.65,2,0,0.0,0
2020-12-18,Kandy,7.2931,80.6333,28.0,20.0,10.6,11.000000000000018,23.499999999999996,24.0,0,0,0.0,0
2020-12-19,Kandy,7.2931,80.6333,25.1,21.4,2.3,13.10000000000002,25.799999999999997,23.25,0,0,0.0,0
2020-12-20,Kandy,7.2931,80.6333,25.0,21.3,8.3,21.200000000000017,34.099999999999994,23.15,0,0,0.0,0
2020-12-21,Kandy,7.2931,80.6333,23.1,21.1,22.2,32.80000000000002,56.3,22.1,0,0,0.0,0
2020-12-22,Kandy,7.2931,80.6333,22.9,20.9,44.8,75.30000000000001,88.6,21.9,0,0,0.0,0
2020-12-23,Kandy,7.2931,80.6333,26.5,20.5,29.0,96.00000000000001,117.39999999999999,23.5,0,0,0.0,0
2020-12-24,Kandy,7.2931,80.6333,27.7,21.2,6.9,80.70000000000002,124.1,24.45,0,0,0.0,0
2020-12-25,Kandy,7.2931,80.6333,27.6,20.4,0.0,35.90000000000001,113.5,24.0,1,0,0.0,0
2020-12-26,Kandy,7.2931,80.6333,26.9,19.5,2.1,9.000000000000014,113.3,23.2,0,0,0.0,0
2020-12-27,Kandy,7.2931,80.6333,24.9,20.8,12.4,14.500000000000014,117.4,22.85,0,0,0.0,0
2020-12-28,Kandy,7.2931,80.6333,27.2,21.0,19.4,33.90000000000001,114.6,24.1,0,0,0.0,0
2020-12-29,Kandy,7.2931,80.6333,27.1,20.1,0.0,31.80000000000001,69.8,23.6,1,0,0.0,0
2020-12-30,Kandy,7.2931,80.6333,26.6,18.7,1.0,20.400000000000013,41.8,22.65,0,0,0.0,0
2020-12-31,Kandy,7.2931,80.6333,26.0,21.9,3.4,4.400000000000015,38.3,23.95,0,0,0.0,0
2021-01-01,Kandy,7.2931,80.6333,25.8,21.1,2.2,6.600000000000014,40.5,23.450000000000003,0,0,0.0,0
2021-01-02,Kandy,7.2931,80.6333,26.2,20.8,0.0,5.600000000000014,38.4,23.5,1,0,0.0,0
2021-01-03,Kandy,7.2931,80.6333,26.6,21.4,0.5,2.7000000000000144,26.5,24.0,2,0,0.0,0
2021-01-04,Kandy,7.2931,80.6333,25.9,21.5,2.8,3.300000000000014,9.9,23.7,0,0,0.0,0
2021-01-05,Kandy,7.2931,80.6333,26.4,21.2,4.2,7.500000000000014,14.1,23.799999999999997,0,0,0.0,0
2021-01-06,Kandy,7.2931,80.6333,27.5,20.2,39.8,46.80000000000001,52.9,23.85,0,0,0.0,0
2021-01-07,Kandy,7.2931,80.6333,27.0,20.8,1.7,45.70000000000002,51.2,23.9,0,0,0.0,0
2021-01-08,Kandy,7.2931,80.6333,27.8,21.1,7.7,49.20000000000001,56.699999999999996,24.450000000000003,0,0,0.0,0
2021-01-09,Kandy,7.2931,80.6333,25.9,20.7,5.0,14.400000000000015,61.699999999999996,23.299999999999997,0,0,0.0,0
2021-01-10,Kandy,7.2931,80.6333,25.3,21.3,7.9,20.600000000000016,69.1,23.3,0,0,0.0,0
2021-01-11,Kandy,7.2931,80.6333,25.4,21.1,30.2,43.100000000000016,96.5,23.25,0,0,0.0,0
2021-01-12,Kandy,7.2931,80.6333,26.9,21.1,0.5,38.60000000000001,92.8,24.0,1,0,0.0,0
2021-01-13,Kandy,7.2931,80.6333,25.5,21.6,20.5,51.20000000000002,73.5,23.55,0,0,0.0,0
2021-01-14,Kandy,7.2931,80.6333,26.6,21.4,1.6,22.600000000000012,73.39999999999999,24.0,0,0,0.0,0
2021-01-15,Kandy,7.2931,80.6333,25.9,21.3,3.8,25.90000000000001,69.5,23.6,0,0,0.0,0
2021-01-16,Kandy,7.2931,80.6333,26.9,20.8,2.1,7.500000000000011,66.6,23.85,0,0,0.0,0
2021-01-17,Kandy,7.2931,80.6333,25.4,19.3,0.0,5.900000000000011,58.7,22.35,1,0,0.0,0
2021-01-18,Kandy,7.2931,80.6333,25.9,20.0,4.2,6.300000000000011,32.7,22.95,0,0,0.0,0
2021-01-19,Kandy,7.2931,80.6333,27.5,19.2,0.1,4.3000000000000105,32.3,23.35,1,0,0.0,0
2021-01-20,Kandy,7.2931,80.6333,27.2,20.5,1.0,5.30000000000001,12.8,23.85,0,0,0.0,0
2021-01-21,Kandy,7.2931,80.6333,28.2,21.2,1.0,2.1000000000000107,12.200000000000001,24.7,0,0,0.0,0
2021-01-22,Kandy,7.2931,80.6333,27.5,19.1,0.7,2.700000000000011,9.1,23.3,1,0,0.0,0
2021-01-23,Kandy,7.2931,80.6333,27.6,19.5,0.0,1.7000000000000106,7.0,23.55,2,0,0.0,0
2021-01-24,Kandy,7.2931,80.6333,28.0,18.1,0.0,0.7000000000000107,7.0,23.05,3,0,0.0,0
2021-01-25,Kandy,7.2931,80.6333,27.9,19.7,0.1,0.10000000000001077,2.9,23.799999999999997,4,0,0.0,0
2021-01-26,Kandy,7.2931,80.6333,25.9,18.0,0.0,0.10000000000001077,2.8,21.95,5,0,0.0,0
2021-01-27,Kandy,7.2931,80.6333,26.0,18.4,0.5,0.6000000000000107,2.3,22.2,6,0,0.0,0
2021-01-28,Kandy,7.2931,80.6333,27.0,19.0,0.1,0.6000000000000107,1.4,23.0,7,0,0.0,0
2021-01-29,Kandy,7.2931,80.6333,24.6,20.0,4.5,5.10000000000001,5.2,22.3,0,0,0.0,0
2021-01-30,Kandy,7.2931,80.6333,26.6,20.9,2.6,7.20000000000001,7.800000000000001,23.75,0,0,0.0,0
2021-01-31,Kandy,7.2931,80.6333,26.0,21.6,0.9,8.00000000000001,8.700000000000001,23.8,1,0,0.0,0
2021-02-01,Kandy,7.2931,80.6333,26.2,21.2,1.7,5.200000000000011,10.3,23.7,0,0,0.0,0
2021-02-02,Kandy,7.2931,80.6333,25.9,21.1,1.3,3.900000000000011,11.600000000000001,23.5,0,0,0.0,0
2021-02-03,Kandy,7.2931,80.6333,25.6,20.9,0.3,3.300000000000011,11.4,23.25,1,0,0.0,0
2021-02-04,Kandy,7.2931,80.6333,26.5,20.2,0.0,1.6000000000000107,11.3,23.35,2,0,0.0,0
2021-02-05,Kandy,7.2931,80.6333,25.9,19.8,0.0,0.30000000000001065,6.8,22.85,3,0,0.0,0
2021-02-06,Kandy,7.2931,80.6333,27.2,20.1,3.5,3.5000000000000107,7.699999999999999,23.65,0,0,0.0,0
2021-02-07,Kandy,7.2931,80.6333,26.5,21.2,0.5,4.000000000000011,7.300000000000001,23.85,1,0,0.0,0
2021-02-08,Kandy,7.2931,80.6333,26.4,20.7,3.2,7.200000000000011,8.8,23.549999999999997,0,0,0.0,0
2021-02-09,Kandy,7.2931,80.6333,26.9,20.1,0.0,3.700000000000011,7.5,23.5,1,0,0.0,0
2021-02-10,Kandy,7.2931,80.6333,26.5,18.5,0.0,3.200000000000011,7.200000000000001,22.5,2,0,0.0,0
2021-02-11,Kandy,7.2931,80.6333,26.5,17.5,0.0,0.0,7.200000000000001,22.0,3,0,0.0,0
2021-02-12,Kandy,7.2931,80.6333,28.1,18.3,0.0,0.0,7.200000000000001,23.200000000000003,4,0,0.0,0
2021-02-13,Kandy,7.2931,80.6333,29.5,20.2,0.0,0.0,3.7,24.85,5,0,0.0,0
2021-02-14,Kandy,7.2931,80.6333,29.8,20.5,0.3,0.30000000000001065,3.5,25.15,6,0,0.0,0
2021-02-15,Kandy,7.2931,80.6333,29.9,20.5,0.0,0.30000000000001065,0.3,25.2,7,0,0.0,0
2021-02-16,Kandy,7.2931,80.6333,30.2,19.0,0.0,0.30000000000001065,0.3,24.6,8,0,0.0,0
2021-02-17,Kandy,7.2931,80.6333,30.4,19.0,0.0,0.0,0.3,24.7,9,0,0.0,0
2021-02-18,Kandy,7.2931,80.6333,29.5,19.8,0.0,0.0,0.3,24.65,10,0,0.0,0
2021-02-19,Kandy,7.2931,80.6333,29.5,19.6,2.0,2.0000000000000107,2.3,24.55,0,0,0.0,0
2021-02-20,Kandy,7.2931,80.6333,28.6,20.7,0.3,2.3000000000000105,2.6,24.65,1,0,0.0,0
2021-02-21,Kandy,7.2931,80.6333,28.7,21.5,1.3,3.6000000000000107,3.6000000000000005,25.1,0,0,0.0,0
2021-02-22,Kandy,7.2931,80.6333,28.9,21.2,0.6,2.200000000000011,4.2,25.049999999999997,1,0,0.0,0
2021-02-23,Kandy,7.2931,80.6333,29.2,21.1,1.5,3.400000000000011,5.7,25.15,0,0,0.0,0
2021-02-24,Kandy,7.2931,80.6333,30.2,19.6,0.2,2.300000000000011,5.9,24.9,1,0,0.0,0
2021-02-25,Kandy,7.2931,80.6333,30.6,20.2,0.1,1.800000000000011,6.0,25.4,2,0,0.0,0
2021-02-26,Kandy,7.2931,80.6333,31.1,20.1,0.0,0.3000000000000109,4.0,25.6,3,0,0.0,0
2021-02-27,Kandy,7.2931,80.6333,31.6,19.6,0.1,0.2000000000000109,3.8000000000000003,25.6,4,0,0.0,0
2021-02-28,Kandy,7.2931,80.6333,31.0,18.9,0.0,0.10000000000001089,2.5,24.95,5,0,0.0,0
2021-03-01,Kandy,7.2931,80.6333,30.7,19.8,0.0,0.10000000000001089,1.9,25.25,6,0,0.0,0
2021-03-02,Kandy,7.2931,80.6333,29.5,18.5,0.0,0.0,0.4,24.0,7,0,0.0,0
2021-03-03,Kandy,7.2931,80.6333,29.0,19.0,0.0,0.0,0.2,24.0,8,0,0.0,0
2021-03-04,Kandy,7.2931,80.6333,29.6,19.4,0.0,0.0,0.1,24.5,9,0,0.0,0
2021-03-05,Kandy,7.2931,80.6333,30.4,19.5,0.0,0.0,0.1,24.95,10,0,0.0,0
2021-03-06,Kandy,7.2931,80.6333,31.6,19.8,1.5,1.5000000000000109,1.5,25.700000000000003,0,0,0.0,0
2021-03-07,Kandy,7.2931,80.6333,31.8,20.0,1.1,2.600000000000011,2.6,25.9,0,0,0.0,0
2021-03-08,Kandy,7.2931,80.6333,30.0,21.7,4.3,6.900000000000011,6.9,25.85,0,0,0.0,0
2021-03-09,Kandy,7.2931,80.6333,30.6,20.7,0.0,5.400000000000011,6.8999999999999995,25.65,1,0,0.0,0
2021-03-10,Kandy,7.2931,80.6333,28.4,20.8,22.9,27.20000000000001,29.799999999999997,24.6,0,0,0.0,0
2021-03-11,Kandy,7.2931,80.6333,27.0,21.7,0.1,23.00000000000001,29.9,24.35,1,0,0.0,0
2021-03-12,Kandy,7.2931,80.6333,28.5,20.0,0.0,23.00000000000001,29.9,24.25,2,0,0.0,0
2021-03-13,Kandy,7.2931,80.6333,29.6,21.2,0.0,0.10000000000001066,28.4,25.4,3,0,0.0,0
2021-03-14,Kandy,7.2931,80.6333,28.5,21.5,0.0,0.0,27.299999999999997,25.0,4,0,0.0,0
2021-03-15,Kandy,7.2931,80.6333,30.5,19.3,0.0,0.0,23.0,24.9,5,0,0.0,0
2021-03-16,Kandy,7.2931,80.6333,30.6,19.8,0.3,0.30000000000001065,23.299999999999997,25.200000000000003,6,0,0.0,0
2021-03-17,Kandy,7.2931,80.6333,30.6,20.1,0.8,1.1000000000000107,1.2000000000000002,25.35,7,0,0.0,0
2021-03-18,Kandy,7.2931,80.6333,32.2,20.3,0.3,1.4000000000000108,1.4,26.25,8,0,0.0,0
2021-03-19,Kandy,7.2931,80.6333,29.4,19.6,4.9,6.000000000000011,6.300000000000001,24.5,0,0,0.0,0
2021-03-20,Kandy,7.2931,80.6333,30.9,20.5,2.7,7.900000000000011,9.0,25.7,0,0,0.0,0
2021-03-21,Kandy,7.2931,80.6333,28.5,21.2,15.2,22.80000000000001,24.2,24.85,0,0,0.0,0
2021-03-22,Kandy,7.2931,80.6333,29.6,20.0,0.2,18.100000000000012,24.4,24.8,1,0,0.0,0
2021-03-23,Kandy,7.2931,80.6333,30.7,20.9,1.1,16.50000000000001,25.2,25.799999999999997,0,0,0.0,0
2021-03-24,Kandy,7.2931,80.6333,28.0,21.5,0.3,1.6000000000000107,24.7,24.75,1,0,0.0,0
2021-03-25,Kandy,7.2931,80.6333,26.6,21.8,4.2,5.600000000000011,28.6,24.200000000000003,0,0,0.0,0
2021-03-26,Kandy,7.2931,80.6333,30.4,22.4,0.7,5.200000000000011,24.4,26.4,1,0,0.0,0
2021-03-27,Kandy,7.2931,80.6333,28.5,21.6,4.5,9.400000000000011,26.2,25.05,0,0,0.0,0
2021-03-28,Kandy,7.2931,80.6333,30.0,22.0,19.0,24.20000000000001,30.0,26.0,0,0,0.0,0
2021-03-29,Kandy,7.2931,80.6333,27.2,21.8,3.4,26.90000000000001,33.2,24.5,0,0,0.0,0
2021-03-30,Kandy,7.2931,80.6333,29.8,21.4,0.0,22.40000000000001,32.1,25.6,1,0,0.0,0
2021-03-31,Kandy,7.2931,80.6333,30.2,19.8,0.0,3.4000000000000106,31.799999999999997,25.0,2,0,0.0,0
2021-04-01,Kandy,7.2931,80.6333,30.8,21.3,0.3,0.30000000000001065,27.9,26.05,3,0,0.0,0
